time;Y
00:00,0;0,403102
00:00,0;0,409037
00:00,0;0,41532
00:00,0;0,421932
00:00,0;0,428848
00:00,0;0,436045
00:00,0;0,4435
00:00,0;0,451186
00:00,0;0,459078
00:00,0;0,467148
00:00,0;0,47537
00:00,0;0,483716
00:00,0;0,492158
00:00,0;0,500666
00:00,0;0,509212
00:00,0;0,517768
00:00,0;0,526304
00:00,0;0,534792
00:00,0;0,543203
00:00,0;0,551508
00:00,0;0,559679
00:00,0;0,567689
00:00,0;0,575511
00:00,0;0,583118
00:00,0;0,590483
00:00,0;0,597583
00:00,0;0,604393
00:00,0;0,61089
00:00,0;0,617052
00:00,0;0,622856
00:00,0;0,628285
00:00,0;0,633318
00:00,0;0,637938
00:00,0;0,64213
00:00,0;0,645878
00:00,0;0,649169
00:00,0;0,651992
00:00,0;0,654337
00:00,0;0,656194
00:00,0;0,657556
00:00,0;0,658419
00:00,0;0,658778
00:00,0;0,658631
00:00,0;0,657977
00:00,0;0,656818
00:00,0;0,655157
00:00,0;0,652997
00:00,0;0,650345
00:00,0;0,647208
00:00,0;0,643596
00:00,0;0,639519
00:00,0;0,63499
00:00,0;0,630022
00:00,0;0,62463
00:00,0;0,618832
00:00,0;0,612645
00:00,0;0,606087
00:00,0;0,59918
00:00,0;0,591945
00:00,0;0,584404
00:00,0;0,576581
00:00,0;0,568501
00:00,0;0,560189
00:00,0;0,55167
00:00,0;0,542972
00:00,0;0,534122
00:00,0;0,525147
00:00,0;0,516077
00:00,0;0,506939
00:00,0;0,497762
00:00,0;0,488575
00:00,0;0,479408
00:00,0;0,470288
00:00,0;0,461245
00:00,0;0,452307
00:00,0;0,443502
00:00,0;0,434858
00:00,0;0,426401
00:00,0;0,418159
00:00,0;0,410158
00:00,0;0,402422
00:00,0;0,394975
00:00,0;0,387841
00:00,0;0,381042
00:00,0;0,374599
00:00,0;0,368531
00:00,0;0,362859
00:00,0;0,357599
00:00,0;0,352767
00:00,0;0,348378
00:00,0;0,344445
00:00,0;0,34098
00:00,0;0,337994
00:00,0;0,335494
00:00,0;0,333488
00:00,0;0,331981
00:00,0;0,330978
00:00,0;0,330481
00:00,0;0,330489
00:00,0;0,331002
00:00,0;0,332018
00:00,0;0,333531
00:00,0;0,335536
00:00,0;0,338025
00:00,0;0,340989
00:00,0;0,344417
00:00,0;0,348298
00:00,0;0,352616
00:00,0;0,357358
00:00,0;0,362506
00:00,0;0,368043
00:00,0;0,373949
00:00,0;0,380205
00:00,0;0,386788
00:00,0;0,393676
00:00,0;0,400846
00:00,0;0,408273
00:00,0;0,415932
00:00,0;0,423796
00:00,0;0,43184
00:00,0;0,440035
00:00,0;0,448354
00:00,0;0,456769
00:00,0;0,465251
00:00,0;0,473771
00:00,0;0,482301
00:00,0;0,490811
00:00,0;0,499273
00:00,0;0,507658
00:00,0;0,515937
00:00,0;0,524083
00:00,0;0,532068
00:00,0;0,539865
00:00,0;0,547447
00:00,0;0,554788
00:00,0;0,561863
00:00,0;0,568649
00:00,0;0,575122
00:00,0;0,581259
00:00,0;0,58704
00:00,0;0,592444
00:00,0;0,597454
00:00,0;0,60205
00:00,0;0,606219
00:00,0;0,609944
00:00,0;0,613212
00:00,0;0,616013
00:00,0;0,618334
00:00,0;0,620169
00:00,0;0,621509
00:00,0;0,622349
00:00,0;0,622686
00:00,0;0,622517
00:00,0;0,621842
00:00,0;0,620661
00:00,0;0,618978
00:00,0;0,616797
00:00,0;0,614124
00:00,0;0,610967
00:00,0;0,607334
00:00,0;0,603236
00:00,0;0,598687
00:00,0;0,593698
00:00,0;0,588287
00:00,0;0,582468
00:00,0;0,576261
00:00,0;0,569684
00:00,0;0,562757
00:00,0;0,555503
00:00,0;0,547943
00:00,0;0,540101
00:00,0;0,532002
00:00,0;0,523671
00:00,0;0,515134
00:00,0;0,506417
00:00,0;0,497549
00:00,0;0,488556
00:00,0;0,479468
00:00,0;0,470312
00:00,0;0,461118
00:00,0;0,451914
00:00,0;0,442729
00:00,0;0,433592
00:00,0;0,424532
00:00,0;0,415577
00:00,0;0,406756
00:00,0;0,398095
00:00,0;0,389622
00:00,0;0,381364
00:00,0;0,373347
00:00,0;0,365595
00:00,0;0,358132
00:00,0;0,350983
00:00,0;0,344168
00:00,0;0,33771
00:00,0;0,331628
00:00,0;0,325941
00:00,0;0,320666
00:00,0;0,315819
00:00,0;0,311416
00:00,0;0,307469
00:00,0;0,30399
00:00,0;0,30099
00:00,0;0,298476
00:00,0;0,296457
00:00,0;0,294937
00:00,0;0,293921
00:00,0;0,29341
00:00,0;0,293405
00:00,0;0,293906
00:00,0;0,294909
00:00,0;0,29641
00:00,0;0,298402
00:00,0;0,300879
00:00,0;0,303832
00:00,0;0,307248
00:00,0;0,311117
00:00,0;0,315424
00:00,0;0,320154
00:00,0;0,325292
00:00,0;0,330817
00:00,0;0,336713
00:00,0;0,342958
00:00,0;0,349531
00:00,0;0,356409
00:00,0;0,363568
00:00,0;0,370985
00:00,0;0,378634
00:00,0;0,386489
00:00,0;0,394523
00:00,0;0,402709
00:00,0;0,411019
00:00,0;0,419425
00:00,0;0,427898
00:00,0;0,43641
00:00,0;0,444931
00:00,0;0,453433
00:00,0;0,461887
00:00,0;0,470264
00:00,0;0,478535
00:00,0;0,486674
00:00,0;0,494651
00:00,0;0,50244
00:00,0;0,510015
00:00,0;0,517349
00:00,0;0,524418
00:00,1;0,531197
00:00,1;0,537663
00:00,1;0,543794
00:00,1;0,549568
00:00,1;0,554967
00:00,1;0,559971
00:00,1;0,564562
00:00,1;0,568725
00:00,1;0,572444
00:00,1;0,575708
00:00,1;0,578503
00:00,1;0,58082
00:00,1;0,582649
00:00,1;0,583985
00:00,1;0,584821
00:00,1;0,585154
00:00,1;0,584981
00:00,1;0,584302
00:00,1;0,583117
00:00,1;0,581431
00:00,1;0,579246
00:00,1;0,57657
00:00,1;0,573409
00:00,1;0,569773
00:00,1;0,565673
00:00,1;0,561121
00:00,1;0,55613
00:00,1;0,550717
00:00,1;0,544896
00:00,1;0,538687
00:00,1;0,532108
00:00,1;0,52518
00:00,1;0,517924
00:00,1;0,510363
00:00,1;0,50252
00:00,1;0,49442
00:00,1;0,486088
00:00,1;0,47755
00:00,1;0,468834
00:00,1;0,459965
00:00,1;0,450972
00:00,1;0,441884
00:00,1;0,432729
00:00,1;0,423535
00:00,1;0,414331
00:00,1;0,405147
00:00,1;0,396011
00:00,1;0,386952
00:00,1;0,377998
00:00,1;0,369178
00:00,1;0,360519
00:00,1;0,352048
00:00,1;0,343792
00:00,1;0,335777
00:00,1;0,328027
00:00,1;0,320567
00:00,1;0,31342
00:00,1;0,306608
00:00,1;0,300153
00:00,1;0,294074
00:00,1;0,28839
00:00,1;0,283118
00:00,1;0,278275
00:00,1;0,273876
00:00,1;0,269933
00:00,1;0,266458
00:00,1;0,263461
00:00,1;0,260952
00:00,1;0,258937
00:00,1;0,257422
00:00,1;0,256411
00:00,1;0,255905
00:00,1;0,255906
00:00,1;0,256412
00:00,1;0,25742
00:00,1;0,258927
00:00,1;0,260925
00:00,1;0,263408
00:00,1;0,266367
00:00,1;0,26979
00:00,1;0,273665
00:00,1;0,277979
00:00,1;0,282716
00:00,1;0,28786
00:00,1;0,293393
00:00,1;0,299296
00:00,1;0,305548
00:00,1;0,312129
00:00,1;0,319014
00:00,1;0,326182
00:00,1;0,333607
00:00,1;0,341265
00:00,1;0,349128
00:00,1;0,357171
00:00,1;0,365366
00:00,1;0,373684
00:00,1;0,382099
00:00,1;0,390582
00:00,1;0,399103
00:00,1;0,407633
00:00,1;0,416145
00:00,1;0,424609
00:00,1;0,432996
00:00,1;0,441278
00:00,1;0,449427
00:00,1;0,457415
00:00,1;0,465215
00:00,1;0,472801
00:00,1;0,480146
00:00,1;0,487226
00:00,1;0,494016
00:00,1;0,500494
00:00,1;0,506636
00:00,1;0,512423
00:00,1;0,517833
00:00,1;0,522849
00:00,1;0,527453
00:00,1;0,531628
00:00,1;0,535361
00:00,1;0,538637
00:00,1;0,541445
00:00,1;0,543775
00:00,1;0,545618
00:00,1;0,546967
00:00,1;0,547817
00:00,1;0,548164
00:00,1;0,548005
00:00,1;0,54734
00:00,1;0,54617
00:00,1;0,544498
00:00,1;0,542328
00:00,1;0,539667
00:00,1;0,536521
00:00,1;0,5329
00:00,1;0,528815
00:00,1;0,524279
00:00,1;0,519304
00:00,1;0,513906
00:00,1;0,508101
00:00,1;0,501908
00:00,1;0,495346
00:00,1;0,488434
00:00,1;0,481195
00:00,1;0,47365
00:00,1;0,465824
00:00,1;0,457741
00:00,1;0,449427
00:00,1;0,440906
00:00,1;0,432207
00:00,1;0,423356
00:00,1;0,414381
00:00,1;0,405311
00:00,1;0,396174
00:00,1;0,386998
00:00,1;0,377813
00:00,1;0,368648
00:00,1;0,359531
00:00,1;0,350491
00:00,1;0,341556
00:00,1;0,332756
00:00,1;0,324116
00:00,1;0,315665
00:00,1;0,307429
00:00,1;0,299433
00:00,1;0,291703
00:00,1;0,284264
00:00,1;0,277137
00:00,1;0,270346
00:00,1;0,263911
00:00,1;0,257853
00:00,1;0,25219
00:00,1;0,24694
00:00,1;0,242119
00:00,1;0,237741
00:00,1;0,233819
00:00,1;0,230366
00:00,1;0,227392
00:00,1;0,224905
00:00,1;0,222912
00:00,1;0,22142
00:00,1;0,220431
00:00,1;0,219948
00:00,1;0,219972
00:00,1;0,220501
00:00,1;0,221532
00:00,1;0,223062
00:00,1;0,225085
00:00,1;0,227592
00:00,1;0,230574
00:00,1;0,234021
00:00,1;0,23792
00:00,1;0,242259
00:00,1;0,24702
00:00,1;0,252189
00:00,1;0,257747
00:00,1;0,263675
00:00,1;0,269953
00:00,1;0,276558
00:00,1;0,28347
00:00,1;0,290663
00:00,1;0,298114
00:00,1;0,305797
00:00,1;0,313687
00:00,1;0,321756
00:00,1;0,329977
00:00,1;0,338322
00:00,1;0,346764
00:00,1;0,355273
00:00,1;0,363821
00:00,1;0,372379
00:00,1;0,380918
00:00,1;0,38941
00:00,1;0,397824
00:00,1;0,406134
00:00,1;0,414311
00:00,1;0,422327
00:00,1;0,430156
00:00,1;0,43777
00:00,1;0,445144
00:00,1;0,452252
00:00,1;0,459071
00:00,1;0,465578
00:00,1;0,47175
00:00,1;0,477566
00:00,1;0,483006
00:00,1;0,488051
00:00,1;0,492685
00:00,1;0,49689
00:00,1;0,500653
00:00,1;0,503959
00:00,1;0,506798
00:00,1;0,509158
00:00,1;0,511032
00:00,1;0,512412
00:00,1;0,513293
00:00,1;0,513671
00:00,1;0,513543
00:00,1;0,51291
00:00,1;0,511772
00:00,1;0,510131
00:00,1;0,507993
00:00,1;0,505364
00:00,1;0,502251
00:00,1;0,498662
00:00,1;0,49461
00:00,1;0,490106
00:00,1;0,485164
00:00,1;0,479799
00:00,1;0,474027
00:00,1;0,467868
00:00,1;0,461339
00:00,1;0,45446
00:00,1;0,447255
00:00,1;0,439744
00:00,1;0,431953
00:00,1;0,423904
00:00,1;0,415623
00:00,1;0,407138
00:00,1;0,398473
00:00,1;0,389657
00:00,1;0,380717
00:00,1;0,371682
00:00,1;0,36258
00:00,1;0,35344
00:00,1;0,34429
00:00,1;0,33516
00:00,1;0,326079
00:00,1;0,317075
00:00,1;0,308177
00:00,1;0,299412
00:00,1;0,290809
00:00,1;0,282394
00:00,1;0,274195
00:00,1;0,266236
00:00,1;0,258543
00:00,1;0,251141
00:00,1;0,244052
00:00,1;0,237298
00:00,1;0,230901
00:00,1;0,22488
00:00,1;0,219255
00:00,1;0,214043
00:00,1;0,20926
00:00,1;0,20492
00:00,1;0,201037
00:00,1;0,197622
00:00,1;0,194687
00:00,1;0,192239
00:00,1;0,190285
00:00,1;0,188832
00:00,1;0,187882
00:00,1;0,187439
00:00,1;0,187502
00:00,1;0,188071
00:00,1;0,189142
00:00,1;0,190712
00:00,1;0,192775
00:00,1;0,195322
00:00,1;0,198345
00:00,1;0,201832
00:00,1;0,205772
00:00,1;0,210151
00:00,1;0,214954
00:00,1;0,220164
00:00,1;0,225763
00:00,1;0,231733
00:00,1;0,238052
00:00,1;0,244699
00:00,1;0,251652
00:00,1;0,258888
00:00,1;0,266381
00:00,1;0,274106
00:00,1;0,282038
00:00,1;0,29015
00:00,1;0,298414
00:00,1;0,306802
00:00,1;0,315286
00:00,1;0,323839
00:00,1;0,33243
00:00,1;0,341031
00:00,1;0,349614
00:00,1;0,358149
00:00,1;0,366607
00:00,1;0,374961
00:00,1;0,383182
00:00,1;0,391242
00:00,1;0,399115
00:00,1;0,406773
00:00,1;0,414192
00:00,1;0,421345
00:00,1;0,428209
00:00,1;0,434761
00:00,1;0,440978
00:00,1;0,446839
00:00,1;0,452325
00:00,1;0,457416
00:00,1;0,462095
00:00,1;0,466346
00:00,1;0,470154
00:00,1;0,473507
00:00,1;0,476392
00:00,1;0,478799
00:00,1;0,480719
00:00,1;0,482146
00:00,1;0,483073
00:00,1;0,483498
00:00,1;0,483417
00:00,1;0,482831
00:00,1;0,48174
00:00,1;0,480147
00:00,1;0,478057
00:00,1;0,475475
00:00,1;0,472409
00:00,1;0,468869
00:00,1;0,464865
00:00,1;0,460409
00:00,1;0,455515
00:00,1;0,450198
00:00,1;0,444476
00:00,1;0,438365
00:00,1;0,431884
00:00,1;0,425055
00:00,1;0,417899
00:00,1;0,410437
00:00,1;0,402695
00:00,1;0,394696
00:00,1;0,386465
00:00,1;0,378029
00:00,1;0,369414
00:00,1;0,360648
00:00,1;0,351758
00:00,1;0,342773
00:00,1;0,333721
00:00,1;0,324632
00:00,1;0,315533
00:00,1;0,306454
00:00,1;0,297424
00:00,1;0,288471
00:00,1;0,279623
00:00,1;0,27091
00:00,1;0,262358
00:00,1;0,253995
00:00,1;0,245847
00:00,1;0,23794
00:00,1;0,230299
00:00,1;0,222949
00:00,1;0,215911
00:00,1;0,20921
00:00,1;0,202865
00:00,1;0,196897
00:00,1;0,191325
00:00,1;0,186165
00:00,1;0,181435
00:00,1;0,177148
00:00,1;0,173318
00:00,1;0,169957
00:00,1;0,167075
00:00,1;0,16468
00:00,1;0,16278
00:00,1;0,161381
00:00,1;0,160485
00:00,1;0,160095
00:00,1;0,160213
00:00,1;0,160835
00:00,1;0,161961
00:00,1;0,163586
00:00,1;0,165703
00:00,1;0,168304
00:00,1;0,171382
00:00,1;0,174924
00:00,1;0,17892
00:00,1;0,183354
00:00,1;0,188212
00:00,1;0,193477
00:00,1;0,199132
00:00,1;0,205157
00:00,1;0,211532
00:00,1;0,218235
00:00,1;0,225244
00:00,1;0,232535
00:00,1;0,240085
00:00,1;0,247867
00:00,1;0,255855
00:00,1;0,264023
00:00,1;0,272343
00:00,1;0,280788
00:00,1;0,28933
00:00,1;0,297939
00:00,1;0,306587
00:00,1;0,315246
00:00,1;0,323886
00:00,1;0,332478
00:00,1;0,340994
00:00,1;0,349406
00:00,1;0,357684
00:00,1;0,365803
00:00,1;0,373733
00:00,1;0,38145
00:00,1;0,388927
00:00,1;0,396138
00:00,1;0,403061
00:00,1;0,409671
00:00,1;0,415947
00:00,1;0,421867
00:00,1;0,427411
00:00,1;0,432561
00:00,1;0,437299
00:00,1;0,44161
00:00,1;0,445477
00:00,1;0,448889
00:00,1;0,451834
00:00,1;0,4543
00:00,1;0,45628
00:00,1;0,457767
00:00,1;0,458754
00:00,1;0,459239
00:00,1;0,459219
00:00,1;0,458692
00:00,1;0,457662
00:00,1;0,45613
00:00,1;0,4541
00:00,1;0,451579
00:00,1;0,448574
00:00,1;0,445094
00:00,1;0,441151
00:00,1;0,436756
00:00,1;0,431924
00:00,1;0,426669
00:00,1;0,421007
00:00,1;0,414958
00:00,1;0,408539
00:00,1;0,401772
00:00,1;0,394677
00:00,1;0,387278
00:00,1;0,379597
00:00,1;0,37166
00:00,1;0,363492
00:00,1;0,355118
00:00,1;0,346565
00:00,1;0,337862
00:00,1;0,329035
00:00,1;0,320113
00:00,1;0,311124
00:00,1;0,302097
00:00,1;0,293061
00:00,1;0,284045
00:00,1;0,275078
00:00,1;0,266189
00:00,1;0,257405
00:00,1;0,248755
00:00,1;0,240267
00:00,1;0,231967
00:00,1;0,223883
00:00,1;0,21604
00:00,1;0,208463
00:00,1;0,201177
00:00,1;0,194204
00:00,1;0,187567
00:00,1;0,181287
00:00,1;0,175383
00:00,1;0,169875
00:00,1;0,16478
00:00,1;0,160115
00:00,1;0,155893
00:00,1;0,152128
00:00,1;0,148832
00:00,1;0,146015
00:00,1;0,143685
00:00,1;0,141851
00:00,1;0,140516
00:00,1;0,139686
00:00,1;0,139362
00:00,1;0,139545
00:00,1;0,140234
00:00,1;0,141426
00:00,1;0,143116
00:00,1;0,145299
00:00,1;0,147967
00:00,1;0,151111
00:00,1;0,15472
00:00,1;0,158781
00:00,1;0,163282
00:00,1;0,168207
00:00,1;0,173538
00:00,1;0,17926
00:00,1;0,185352
00:00,1;0,191793
00:00,1;0,198564
00:00,1;0,20564
00:00,1;0,212999
00:00,1;0,220615
00:00,1;0,228464
00:00,1;0,23652
00:00,1;0,244756
00:00,1;0,253144
00:00,1;0,261657
00:00,1;0,270266
00:00,1;0,278943
00:00,1;0,287659
00:00,1;0,296386
00:00,1;0,305094
00:00,1;0,313755
00:00,1;0,322339
00:00,1;0,330819
00:00,1;0,339166
00:00,1;0,347353
00:00,1;0,355352
00:00,1;0,363137
00:00,1;0,370683
00:00,1;0,377963
00:00,1;0,384955
00:00,1;0,391634
00:00,1;0,397979
00:00,1;0,403968
00:00,1;0,409581
00:00,1;0,414801
00:00,1;0,419608
00:00,1;0,423988
00:00,1;0,427925
00:00,1;0,431407
00:00,1;0,434421
00:00,1;0,436958
00:00,1;0,439007
00:00,1;0,440564
00:00,1;0,441622
00:00,1;0,442176
00:00,1;0,442226
00:00,1;0,44177
00:00,1;0,44081
00:00,1;0,439348
00:00,1;0,437389
00:00,1;0,434938
00:00,1;0,432004
00:00,1;0,428595
00:00,1;0,424723
00:00,1;0,420399
00:00,1;0,415637
00:00,1;0,410453
00:00,1;0,404863
00:00,1;0,398884
00:00,1;0,392537
00:00,1;0,38584
00:00,1;0,378817
00:00,1;0,371489
00:00,1;0,36388
00:00,1;0,356015
00:00,1;0,347918
00:00,1;0,339616
00:00,1;0,331135
00:00,1;0,322503
00:00,1;0,313748
00:00,1;0,304898
00:00,1;0,295981
00:00,1;0,287026
00:00,1;0,278063
00:00,1;0,269119
00:00,1;0,260224
00:00,1;0,251407
00:00,1;0,242695
00:00,1;0,234118
00:00,1;0,225702
00:00,1;0,217476
00:00,1;0,209464
00:00,1;0,201694
00:00,1;0,19419
00:00,1;0,186976
00:00,1;0,180076
00:00,1;0,173512
00:00,1;0,167305
00:00,1;0,161474
00:00,1;0,15604
00:00,1;0,151018
00:00,1;0,146426
00:00,1;0,142277
00:00,1;0,138586
00:00,1;0,135363
00:00,1;0,132619
00:00,1;0,130363
00:00,1;0,128603
00:00,1;0,127342
00:00,1;0,126585
00:00,1;0,126335
00:00,1;0,126592
00:00,1;0,127355
00:00,1;0,128621
00:00,1;0,130385
00:00,1;0,132642
00:00,1;0,135384
00:00,1;0,138602
00:00,1;0,142285
00:00,1;0,146421
00:00,1;0,150996
00:00,1;0,155995
00:00,1;0,161402
00:00,1;0,167198
00:00,1;0,173364
00:00,1;0,17988
00:00,1;0,186725
00:00,1;0,193876
00:00,1;0,20131
00:00,1;0,209001
00:00,1;0,216925
00:00,1;0,225056
00:00,1;0,233366
00:00,1;0,24183
00:00,1;0,250417
00:00,1;0,259102
00:00,1;0,267854
00:00,1;0,276646
00:00,1;0,285448
00:00,1;0,294231
00:00,1;0,302967
00:00,1;0,311627
00:00,1;0,320182
00:00,1;0,328605
00:00,1;0,336867
00:00,1;0,344942
00:00,1;0,352803
00:00,1;0,360424
00:00,1;0,36778
00:00,1;0,374848
00:00,1;0,381603
00:00,1;0,388023
00:00,1;0,394088
00:00,1;0,399778
00:00,1;0,405073
00:00,1;0,409957
00:00,1;0,414413
00:00,1;0,418426
00:00,1;0,421984
00:00,1;0,425074
00:00,1;0,427687
00:00,1;0,429813
00:00,1;0,431446
00:00,1;0,43258
00:00,1;0,433211
00:00,1;0,433337
00:00,1;0,432958
00:00,1;0,432074
00:00,1;0,430689
00:00,1;0,428806
00:00,1;0,426432
00:00,1;0,423575
00:00,1;0,420243
00:00,1;0,416447
00:00,1;0,4122
00:00,1;0,407515
00:00,1;0,402408
00:00,1;0,396894
00:00,1;0,390993
00:00,1;0,384722
00:00,1;0,378103
00:00,1;0,371157
00:00,1;0,363906
00:00,1;0,356374
00:00,1;0,348586
00:00,1;0,340566
00:00,1;0,332341
00:00,1;0,323938
00:00,1;0,315383
00:00,1;0,306706
00:00,1;0,297933
00:00,1;0,289093
00:00,1;0,280216
00:00,1;0,27133
00:00,1;0,262464
00:00,1;0,253646
00:00,1;0,244906
00:00,1;0,236272
00:00,1;0,227773
00:00,1;0,219435
00:00,1;0,211285
00:00,1;0,203352
00:00,1;0,195659
00:00,1;0,188233
00:00,1;0,181097
00:00,1;0,174275
00:00,1;0,167788
00:00,1;0,161659
00:00,1;0,155906
00:00,1;0,150549
00:00,1;0,145606
00:00,1;0,141091
00:00,1;0,13702
00:00,1;0,133407
00:00,1;0,130262
00:00,1;0,127597
00:00,1;0,125419
00:00,1;0,123736
00:00,1;0,122553
00:00,1;0,121875
00:00,1;0,121703
00:00,1;0,122038
00:00,1;0,122879
00:00,1;0,124223
00:00,1;0,126065
00:00,1;0,1284
00:00,1;0,131221
00:00,1;0,134517
00:00,1;0,138278
00:00,1;0,142493
00:00,1;0,147146
00:00,1;0,152223
00:00,1;0,157708
00:00,1;0,163582
00:00,1;0,169827
00:00,1;0,176422
00:00,1;0,183345
00:00,1;0,190574
00:00,1;0,198086
00:00,1;0,205856
00:00,1;0,213859
00:00,1;0,222068
00:00,1;0,230457
00:00,1;0,238999
00:00,1;0,247665
00:00,1;0,256428
00:00,1;0,265259
00:00,1;0,274129
00:00,1;0,283009
00:00,1;0,291871
00:00,1;0,300686
00:00,1;0,309424
00:00,1;0,318058
00:00,1;0,326559
00:00,1;0,3349
00:00,1;0,343054
00:00,1;0,350993
00:00,1;0,358693
00:00,1;0,366128
00:00,1;0,373274
00:00,1;0,380107
00:00,1;0,386607
00:00,1;0,39275
00:00,1;0,398519
00:00,1;0,403893
00:00,1;0,408855
00:00,1;0,41339
00:00,1;0,417482
00:00,1;0,421118
00:00,1;0,424287
00:00,1;0,426979
00:00,1;0,429184
00:00,1;0,430895
00:00,1;0,432108
00:00,1;0,432818
00:00,1;0,433023
00:00,1;0,432722
00:00,1;0,431917
00:00,1;0,43061
00:00,1;0,428806
00:00,1;0,426511
00:00,1;0,423732
00:00,1;0,420479
00:00,1;0,416762
00:00,1;0,412594
00:00,1;0,407987
00:00,1;0,402959
00:00,1;0,397524
00:00,1;0,391701
00:00,1;0,38551
00:00,1;0,378969
00:00,1;0,372102
00:00,1;0,364929
00:00,1;0,357476
00:00,1;0,349766
00:00,1;0,341825
00:00,1;0,333679
00:00,1;0,325354
00:00,1;0,316879
00:00,1;0,308279
00:00,1;0,299585
00:00,1;0,290824
00:00,1;0,282026
00:00,1;0,273218
00:00,1;0,264431
00:00,1;0,255692
00:00,1;0,247031
00:00,1;0,238475
00:00,1;0,230054
00:00,1;0,221795
00:00,1;0,213724
00:00,1;0,205869
00:00,1;0,198255
00:00,1;0,190907
00:00,1;0,183849
00:00,1;0,177106
00:00,1;0,170698
00:00,1;0,164647
00:00,1;0,158973
00:00,1;0,153694
00:00,1;0,148829
00:00,1;0,144393
00:00,1;0,140401
00:00,1;0,136865
00:00,1;0,133799
00:00,1;0,131212
00:00,1;0,129112
00:00,1;0,127508
00:00,1;0,126404
00:00,1;0,125804
00:00,1;0,12571
00:00,1;0,126123
00:00,1;0,127042
00:00,1;0,128464
00:00,1;0,130385
00:00,1;0,132798
00:00,1;0,135697
00:00,1;0,139071
00:00,1;0,142911
00:00,1;0,147203
00:00,1;0,151934
00:00,1;0,15709
00:00,1;0,162653
00:00,1;0,168605
00:00,1;0,174928
00:00,1;0,1816
00:00,1;0,188602
00:00,1;0,195909
00:00,1;0,203499
00:00,1;0,211347
00:00,1;0,219427
00:00,1;0,227714
00:00,1;0,236181
00:00,1;0,2448
00:00,1;0,253544
00:00,1;0,262385
00:00,1;0,271294
00:00,1;0,280241
00:00,1;0,289199
00:00,1;0,298139
00:00,1;0,307031
00:00,1;0,315847
00:00,1;0,324558
00:00,1;0,333137
00:00,1;0,341556
00:00,1;0,349787
00:00,1;0,357803
00:00,1;0,365581
00:00,1;0,373093
00:00,1;0,380316
00:00,1;0,387227
00:00,1;0,393804
00:00,1;0,400025
00:00,1;0,40587
00:00,1;0,411321
00:00,1;0,416361
00:00,1;0,420973
00:00,1;0,425142
00:00,1;0,428855
00:00,1;0,432101
00:00,1;0,43487
00:00,1;0,437152
00:00,1;0,43894
00:00,1;0,44023
00:00,1;0,441016
00:00,1;0,441298
00:00,1;0,441074
00:00,1;0,440346
00:00,1;0,439116
00:00,1;0,437389
00:00,1;0,43517
00:00,1;0,432468
00:00,1;0,429291
00:00,1;0,425651
00:00,1;0,421559
00:00,1;0,417029
00:00,1;0,412077
00:00,1;0,406718
00:00,1;0,400972
00:00,1;0,394856
00:00,1;0,388392
00:00,1;0,381601
00:00,1;0,374505
00:00,1;0,367128
00:00,1;0,359494
00:00,1;0,351629
00:00,1;0,343559
00:00,1;0,33531
00:00,1;0,32691
00:00,1;0,318386
00:00,1;0,309768
00:00,1;0,301083
00:00,1;0,29236
00:00,1;0,283628
00:00,1;0,274916
00:00,1;0,266253
00:00,1;0,257667
00:00,1;0,249187
00:00,1;0,240842
00:00,1;0,232657
00:00,1;0,224662
00:00,1;0,216882
00:00,1;0,209343
00:00,1;0,202071
00:00,1;0,195088
00:00,1;0,18842
00:00,1;0,182087
00:00,1;0,176111
00:00,1;0,170512
00:00,1;0,165308
00:00,1;0,160518
00:00,1;0,156157
00:00,1;0,152239
00:00,1;0,148779
00:00,1;0,145787
00:00,1;0,143274
00:00,1;0,141249
00:00,1;0,139719
00:00,1;0,138689
00:00,1;0,138164
00:00,1;0,138144
00:00,1;0,138632
00:00,1;0,139625
00:00,1;0,141121
00:00,1;0,143116
00:00,1;0,145604
00:00,1;0,148576
00:00,1;0,152024
00:00,1;0,155938
00:00,1;0,160304
00:00,1;0,165109
00:00,1;0,170338
00:00,1;0,175974
00:00,1;0,182
00:00,1;0,188397
00:00,1;0,195143
00:00,1;0,202217
00:00,1;0,209598
00:00,1;0,217261
00:00,1;0,225182
00:00,1;0,233336
00:00,1;0,241696
00:00,1;0,250236
00:00,1;0,258928
00:00,1;0,267745
00:00,1;0,276659
00:00,1;0,28564
00:00,1;0,29466
00:00,1;0,303691
00:00,1;0,312703
00:00,1;0,321668
00:00,1;0,330556
00:00,1;0,33934
00:00,1;0,347991
00:00,1;0,356482
00:00,1;0,364785
00:00,1;0,372874
00:00,1;0,380723
00:00,1;0,388308
00:00,1;0,395603
00:00,1;0,402586
00:00,1;0,409234
00:00,1;0,415527
00:00,1;0,421444
00:00,1;0,426967
00:00,1;0,432078
00:00,1;0,436761
00:00,1;0,441002
00:00,1;0,444787
00:00,1;0,448104
00:00,1;0,450943
00:00,1;0,453296
00:00,1;0,455156
00:00,1;0,456516
00:00,1;0,457374
00:00,1;0,457727
00:00,1;0,457573
00:00,1;0,456916
00:00,1;0,455757
00:00,1;0,4541
00:00,1;0,451952
00:00,1;0,44932
00:00,1;0,446213
00:00,1;0,442643
00:00,1;0,438621
00:00,1;0,434162
00:00,1;0,42928
00:00,1;0,423991
00:00,1;0,418315
00:00,1;0,412269
00:00,1;0,405874
00:00,1;0,399153
00:00,1;0,392126
00:00,1;0,384819
00:00,1;0,377254
